Year,State,Statname,County,City,Company,Namekey,Owner,Ownkey,OWNCODE,MILLCODE,TRADED,DEFSA,SAMAYBE,SAPLUS,VINTAGE,CIACODE2,REGCODE,TRADED2,DEFSA2,SAMAYBE2,SAPLUS2,VINTAGE2,FIRSTAPP,SAREAL,TRADED3,DEFLATOR, TOTVALUE , val1890 , VAL1900 , SPINDLES , WORKERS , LABOR , HILAZA , MANTA , METERS , HILAVAL , MANTAVAL , QUOTA 
1906,20,Oax,San Jose,,San Jose,jose,Trapaga y cia,Trapaga,3541.0,199.0,0,0,1,1,0,5070,5070,0,0,1,1,0,42,0,0,0.820," 160,000 "," 195,170 "," 160,000 ",   ,   ,   ,   ,   ,   ,   ,   ," 8,000 "
1912,20,Oaxaca,San Jose,,San Jose,jose,Frapaza y Cia,Frapaza,3541.0,199.0,0,0,1,1,0,5070,5070,0,0,1,1,0,42,0,0,0.718,   ,   ,   ,,   ,   ,   ,   ,   ,   ,   ,   
1913,20,Oaxaca,San Jose,Oaxaca,San Jose,jose,Trafaga y Cia,Trapaga,3541.0,199.0,0,0,1,1,0,5070,5070,0,0,1,1,0,42,0,0,1.303,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   
1929,20,Oax,Oax,,San Jose,jose,Mateo Solana y Cia,Solana,3519.0,199.0,0,0,1,1,0,5070,5070,0,0,1,1,0,42,0,0,1.269," 88,000 "," 69,340 "," 56,845 ",,,   ,,,   ,,," 4,400 "
1932,20,Oaxaca,San A Etla,,San Jose,jose,Mateo Solana y Cia,"Solana, Mateo",3519.0,199.0,0,0,1,1,0,5070,5070,0,0,1,1,0,42,0,0,1.389," 48,000 "," 34,550 "," 28,324 ",,,   ,,,   ,,," 2,400 "
1900,29,Tlaxcala,Santiago Tetla,,San Luis Apizaco,luis a,Solana y Quintana,"Solana, Quintana",3520.0,222.0,0,0,0,0,0,5071,5071,0,0,0,0,0,64,0,0,0.820," 160,000 "," 195,170 "," 160,000 ",,,   ,,,   ,,," 8,000 "
1902,29,Tlax,Santiago Tetla,,san luis apizaco,luis a,Solana y Quintana,"Solana, Quintana",3520.0,222.0,0,0,0,0,0,5071,5071,0,0,0,0,0,64,0,0,0.820," 120,000 "," 146,377 "," 120,000 ",   ,   ,   ,   ,   ,   ,   ,   ," 6,000 "
1904,29,Tlaxcala,Xicotencatl,,San Luis Apizaco,luis a,Angel Solana,Solana,3520.0,222.0,0,0,0,0,0,5071,5071,0,0,0,0,0,64,0,0,0.820,   ,   ,   ,,,   ,,,   ,,,   
1905,29,Tlax,Santiago Tetla,,San Luis Apizaco,luis apizaco,Angel Solana,Solana,3520.0,222.0,0,0,0,0,0,5071,5071,0,0,0,0,0,64,0,0,0.820," 320,000 "," 390,339 "," 320,000 ",,,,,,,,," 16,000 "
1906,29,Tlax,Santiago Tetla,,San Luis Apizaco,luis a,Angel Solana,Solana,3520.0,222.0,0,0,0,0,0,5071,5071,0,0,0,0,0,64,0,0,0.820," 300,000 "," 365,943 "," 300,000 ",   ,   ,   ,   ,   ,   ,   ,   ," 15,000 "
1909,29,Tlaxcala,Santiago Tetla,,San Luis Apizaco,luis a,Angel Solana,Solana,3520.0,222.0,0,0,0,0,0,5071,5071,0,0,0,0,0,64,0,0,0.820," 320,000 "," 390,339 "," 320,000 ",,,   ,,,   ,,," 16,000 "
1910,29,Tlax,Tetla,,San Luis Apizaco,luis apizaco,Angel Solana,Solana,3520.0,222.0,0,0,0,0,0,5071,5071,0,0,0,0,0,64,0,0,0.820," 360,000 "," 439,131 "," 360,000 ",,,,,,,,," 18,000 "
1911,29,Tlax,Tetla,,San Luis Apizaco,luis a,Angel Solana,solana,3520.0,222.0,0,0,0,0,0,5071,5071,0,0,0,0,0,64,0,0,0.820," 400,000 "," 487,924 "," 400,000 ",,,,,,,,," 20,000 "
1912,29,Tlaxcala,Santiago Fetla,,San Luis Afriaco,luis a,Angel Solano,Solana,3520.0,222.0,0,0,0,0,0,5071,5071,0,0,0,0,0,64,0,0,0.718," 444,612 "," 619,151 "," 507,580 "," 3,708 ", 175 , 146 ," 110,072 "," 111,156 "," 2,515,016 ",   ,   ," 22,000 "
1913,29,Tlaxcala,Santiago Tella,Tlaxcala,San Luis Afriaco,luis a,Angel Solano,Solana,3520.0,222.0,0,0,0,0,0,5071,5071,0,0,0,0,0,64,0,0,1.303," 385,308 "," 295,754 "," 242,459 "," 3,708 ", 175 , 146 ," 40,898 "," 109,484 "," 2,477,185 ",   ,   ," 8,640 "
1914,29,Tlax,Santiago Tetla,,San Luis Apizaco,luis a,Angel Solana,solana,3520.0,222.0,0,0,0,0,0,5071,5071,0,0,0,0,0,64,0,0,3.058," 334,320 "," 109,312 "," 89,614 ",,,,,,,,," 16,716 "
1915,29,Tlax,Barron Escandon,,San Luis Apizaco,luis apizaco,Angel Solana,Solana,3520.0,222.0,0,0,0,0,0,5071,5071,0,0,0,0,0,64,0,0,3.396," 3,200,000 "," 942,230 "," 772,440 ",,,,,,,,," 160,000 "
1916,29,Tlax,Barron,,San Luis,luis a,Angel Solana,solana,3520.0,222.0,0,0,0,0,0,5071,5071,0,0,0,0,0,64,0,0,2.789," 3,000,000 "," 1,075,539 "," 881,727 ",,,,,,,,," 150,000 "
1917,29,Tlaxcala,Barron,,San Luis Apizaco,luis a,Angel Solana,Solana,3520.0,222.0,0,0,0,0,0,5071,5071,0,0,0,0,0,64,0,0,1.636," 264,000 "," 161,359 "," 132,282 ",,,   ,,,   ,,," 13,200 "
1918,29,Tlaxcala,Barron,,San Luis Apizaco,luis a,Angel Solana,solana,3520.0,222.0,0,0,0,0,0,5071,5071,0,0,0,0,0,64,0,0,2.635," 300,000 "," 113,865 "," 93,346 ",,,,,,,,," 15,000 "
1919,29,Tlax,B. Escandon,,San Luis Apizaco,luis a,Angel Solana,Solana,3520.0,222.0,0,0,0,0,0,5071,5071,0,0,0,0,0,64,0,0,2.838," 160,000 "," 56,376 "," 46,217 ",,,   ,,,   ,,," 8,000 "
1920,29,Tlax,Barron Escandon,,San Luis Apizaco,luis apizaco,Angel Solana,Solana,3520.0,222.0,0,0,0,0,0,5071,5071,0,0,0,0,0,64,0,0,3.548," 280,000 "," 78,918 "," 64,697 ",,,,,,,,," 14,000 "
1924,29,Tlax,Barron Escandon,,San Luis Apizaco,luis a,Angel Solana,Solana,3520.0,222.0,0,0,0,0,0,5071,5071,0,0,0,0,0,64,0,0,1.790," 168,000 "," 93,839 "," 76,929 ",,,   ,,,   ,,," 8,400 "
1925,29,Tlax,Barron Escandon,,San Luis Apizaco,luis apizaco,Angel Solana,Solana,3520.0,222.0,0,0,0,0,0,5071,5071,0,0,0,0,0,64,0,0,1.479," 208,000 "," 140,664 "," 115,316 ",,,,,,,,," 10,400 "
1929,29,Tlax,Barron Escandon,,San Luis Apizaco,luis a,Angel Solana,Solana,3520.0,222.0,0,0,0,0,0,5071,5071,0,0,0,0,0,64,0,0,1.269," 212,000 "," 167,048 "," 136,946 ",,,   ,,,   ,,," 10,600 "
1932,29,Tlaxcala,Barron-Escandon,,San Luis,luis,Angel Solana,Solana,3520.0,222.0,0,0,0,0,0,5071,5071,0,0,0,0,0,64,0,0,1.389," 160,000 "," 115,166 "," 94,413 ",,,   ,,,   ,,," 8,000 "
1929,9,DF,Mexico,,La Profidencia,providencia,J. de la torre e hijo,Torre,3534.0,292.0,0,0,0,0,1,5072,5072,0,0,0,0,1,93,0,0,1.269," 92,000 "," 72,492 "," 59,429 ",,,   ,,,   ,,," 4,600 "
1932,9,DF,Mexico,,La Providencia,providencia,J. de La Torre e Hijo,Torre,3534.0,292.0,0,0,0,0,1,5072,5072,0,0,0,0,1,93,0,0,1.389," 88,000 "," 63,341 "," 51,927 ",,,   ,,,   ,,," 4,400 "
1900,15,Mexico,Tenancingo,,Guadalupe,guadalupe,Miguel Izquierdo,Izquierdo,3301.0,165.0,0,0,1,1,0,5073,5073,0,0,1,1,0,64,0,0,0.820," 248,896 "," 303,605 "," 248,896 ",,,   ,,,   ,,," 12,445 "
1902,15,mex,Tenancingo,,Guadalupe,guadalupe,miguel izquierdo,Izquierdo,3301.0,165.0,0,0,1,1,0,5073,5073,0,0,1,1,0,64,0,0,0.820," 32,000 "," 39,034 "," 32,000 ",   ,   ,   ,   ,   ,   ,   ,   ," 1,600 "
1904,15,Mexico,Tenancingo,,Guadalupe,guadalupe,Miguel Izquierdo,Izquierdo,3301.0,165.0,0,0,1,1,0,5073,5073,0,0,1,1,0,64,0,0,0.820," 48,000 "," 58,551 "," 48,000 ",,,   ,,,   ,,," 2,400 "
1905,15,Mex,Tenancingo,,Guadalupe,guadalupe,Izquierdo y Compania,Izquierdo,3301.0,165.0,0,0,1,1,0,5073,5073,0,0,1,1,0,64,0,0,0.820," 36,000 "," 43,913 "," 36,000 ",,,,,,,,," 1,800 "
1906,15,Mex,Tenancingo,,Guadalupe,guadalupe,Izquierdo y cia,Izquierdo,3301.0,165.0,0,0,1,1,0,5073,5073,0,0,1,1,0,64,0,0,0.820," 120,000 "," 146,377 "," 120,000 ",   ,   ,   ,   ,   ,   ,   ,   ," 6,000 "
1909,15,Mexico,Tenancingo,,Guadalupe,guadalupe,Izquierdo y Cia,Izquierdo,3301.0,165.0,0,0,1,1,0,5073,5073,0,0,1,1,0,64,0,0,0.820," 100,000 "," 121,981 "," 100,000 ",,,   ,,,   ,,," 5,000 "
1910,15,Mex,Tenancingo,,Guadalupe,guadalupe,Izquierdo y Compania,Izquierdo,3301.0,165.0,0,0,1,1,0,5073,5073,0,0,1,1,0,64,0,0,0.820," 100,000 "," 121,981 "," 100,000 ",,,,,,,,," 5,000 "
1911,15,Mex,Tenancingo,,Guadalupe,guadalupe,Izquierdo y Cia.,Izquierdo,3301.0,165.0,0,0,1,1,0,5073,5073,0,0,1,1,0,64,0,0,0.820," 88,000 "," 107,343 "," 88,000 ",,,,,,,,," 4,400 "
1912,15,Mexico,Tenancingo,,Guadalupe,guadalupe,Izquierdo y Cia,Izquierdo,3301.0,165.0,0,0,1,1,0,5073,5073,0,0,1,1,0,64,0,0,0.718," 92,834 "," 129,277 "," 105,981 "," 2,660 ", 78 , 65 ,   ," 29,682 "," 671,585 ",   ,   ," 4,400 "
